user,image,caption,engagement,labels
food52_3599596_3069150115121909125_3667_35,instagram_dataset/Data/food52_3599596_3069150115121909125_3667_35/2023-03-29_12-00-30_UTC.jpg,"From 'World's Best' banana coconut cake, to our famous chocolate dump-it cake, we've rounded up our most popular at the *link in our bio.* 📸: @rockyluten #f52community #f52grams",35,"['Food', 'Cake', 'Dessert', 'Ingredient', 'Cream', 'Dairy product', 'Buttercream', 'Cream cheese', 'Icing', 'Baking']"
food52_3599596_3069422146286984847_6918_197,instagram_dataset/Data/food52_3599596_3069422146286984847_6918_197/2023-03-29_21-00-58_UTC.jpg,Mamaliga was once regular fare at home and in restaurants; now it’s a rare treat. Click the link in bio to find out what happened. 📸: @rockyluten #f52community #f52grams,197,"['Food', 'Ingredient', 'Recipe', 'Cooking', 'Staple food', 'Comfort food', 'Breakfast', 'Side dish', 'Dessert', 'Indian cuisine']"
food52_3599596_3069589375990370805_4674_48,instagram_dataset/Data/food52_3599596_3069589375990370805_4674_48/2023-03-30_02-33-12_UTC.jpg,"Our future brunch plans consist of making this croissant breakfast casserole and eating it, hbu? Get @jennygoycochea's recipe at the link in bio! #f52community #f52grams",48,"['Food', 'Cooking', 'Chicken', 'Ingredient', 'Recipe', 'Meat', 'Roasting', 'Fast food', 'Roast chicken', 'Comfort food']"
food52_3599596_3069874873807416621_100_10,instagram_dataset/Data/food52_3599596_3069874873807416621_100_10/2023-03-30_12-00-28_UTC.jpg,"In a cooking rut? We've all been there. For @thisoldchef, there are a handful of books and writers, or he calls them ""the essentials,"" that he consistently turns to for guidance, inspiration, and motivation in the kitchen. Find out more at the link in bio. 📸: Getty Images #f52community #f52grams",10,"['Food', 'Cooking', 'Ingredient', 'Cookware and bakeware', 'Smile', 'Recipe', 'Homemaking', 'Kitchen', 'Cook', 'Kitchen Appliance']"
grantcardone_4290201_3034827084992800598_1148_40,instagram_dataset/Data/grantcardone_4290201_3034827084992800598_1148_40/2023-02-10_03-26-42_UTC.jpg,"EXCLUSIVE BREAKFAST FOR MILLION DOLLAR BUSINESS OWNERS in Las Vegas Feb 14th.
.
7:30 -9am BUSINESS OWNER MEETUP before 10X Growth Conference.  GREAT NETWORKING OPPTY

Copy link below for private location & invite. 👇👇

GrantCardone.com/breakfast",40,"['Advertising', 'Poster']"
grantcardone_4290201_3037665998278031371_1390_248,instagram_dataset/Data/grantcardone_4290201_3037665998278031371_1390_248/2023-02-14_01-27-07_UTC.jpg,"Use #10X for Chance 
to win $10,000
.

Post great stuff 
Everyone qualifies 
Tag me @grantcardone 
10X Growth Conference 
Good luck 🍀👍🏾 🚀",248,"['Entertainment', 'Advertising', 'Logo', 'Graphic design']"
grantcardone_4290201_3038102524997349312_59640_727,instagram_dataset/Data/grantcardone_4290201_3038102524997349312_59640_727/2023-02-14_15-54-25_UTC_2.jpg,"Happy Valentine’s Day to my one and only. 

When I was trying to get Elena's attention I would call her twice a month for over a year until she finally decided to give me a call back and a chance. 

If I could go back in time, I would call you 10X each month instead. 

I love you, E. Thank you for pushing me to be the man I am today.",727,"['Fashion', 'Dress', 'Formal wear', 'Model', 'Fashion Model', 'Blond', 'High-heeled shoe', 'Fashion design', 'Ankle', 'Foot']"
grantcardone_4290201_3038270338531601770_9264_327,instagram_dataset/Data/grantcardone_4290201_3038270338531601770_9264_327/2023-02-14_21-27-50_UTC.jpg,"#10X Growth Conference Day 1 with my beautiful Valentine.🔥🌹 

@10xgrowthconference @elenacardone",327,"['Shoe', 'Trousers', 'Fashion', 'Leg', 'Smile', 'Black', 'Flooring', 'Knee', 'Formal wear', 'High-heeled shoe']"
grantcardone_4290201_3038453750175810831_6889_322,instagram_dataset/Data/grantcardone_4290201_3038453750175810831_6889_322/2023-02-15_03-32-14_UTC_3.jpg,"Day 1 of #10X GrowthCon ‘23 ✔️
.
Lots of new faces in the room which is why we do this. 
.
Grateful to have shared my stage with some amazing individuals. See you back here for Day ✌️
. 
📸 @ray_kachatorian",322,"['Clothing', 'Event', 'Trousers', 'Human body', 'Dress', 'Entertainment', 'Formal wear', 'Thigh', 'Smile', 'Suit']"
grantcardone_4290201_3039545815646676147_6845_252,instagram_dataset/Data/grantcardone_4290201_3039545815646676147_6845_252/2023-02-16_15-41-58_UTC.jpg,"@stephenasmith 

Stay tuned to find out who I have coming to Day 3 of 10X Growth Con. #10X",252,"['Furniture', 'Shoe', 'Footwear', 'Trousers', 'Leg', 'Sitting', 'Sneakers', 'Chair', 'Knee', 'Logo']"
grantcardone_4290201_3039606598553921636_9763_470,instagram_dataset/Data/grantcardone_4290201_3039606598553921636_9763_470/2023-02-16_17-42-44_UTC.jpg,"Only the best for my Diamond ticket holders. 💎

Thank you @nelly and team for a great show last night. #10X #GrowthCon",470,"['Sleeve', 'Smile', 'Facial expression', 'Jacket', 'Facial hair', 'Beard', 'Necklace', 'Jewellery', 'Logo', 'Cap']"
grantcardone_4290201_3039871616689278257_19799_602,instagram_dataset/Data/grantcardone_4290201_3039871616689278257_19799_602/2023-02-17_02-29-17_UTC_1.jpg,"Some might say this year’s Growth Con was the greatest of all time…🐐 

Got to share my stage today with the goat, thank you @tombrady for spending your time with me and my #10X community.
.
.
.
@10xgrowthconference",602,"['Clothing', 'Trousers', 'Human body', 'Outerwear', 'Event', 'Smile', 'Public event', 'Logo', 'Beard', 'Audience']"
grantcardone_4290201_3040481623314063909_20458_481,instagram_dataset/Data/grantcardone_4290201_3040481623314063909_20458_481/2023-02-17_22-41-15_UTC.jpg,"4 very powerful young women right here. 
.
Thank you @megynkelly for showing my girls how important it is to have a voice, have opinions, and to speak up. 
.
#10X @10xgrowthconference",481,"['Smile', 'Red', 'Outerwear', 'Formal wear', 'Trousers', 'Fashion', 'Facial expression', 'Coat', 'Event', 'Dress']"
grantcardone_4290201_3041377825231663228_4706_388,instagram_dataset/Data/grantcardone_4290201_3041377825231663228_4706_388/2023-02-19_04-21-51_UTC.jpg,"Vegas, you were good to us. @10xgrowthconference heading out. ✌️",388,"['Smile', 'Logo', 'Night', 'Electronic signage', 'Advertising']"
grantcardone_4290201_3044254035324195009_14817_891,instagram_dataset/Data/grantcardone_4290201_3044254035324195009_14817_891/2023-02-23_03-36-22_UTC_1.jpg,"Thank you to ALL our partners who help us make a difference in the lives of at-risk kids around the world. 

10X Kids!",891,"['Shirt', 'T-shirt', 'Social group', 'Furniture', 'Interaction', 'Jacket', 'Sharing', 'Crowd', 'Chair', 'Management']"
grantcardone_4290201_3046118804185970369_26934_623,instagram_dataset/Data/grantcardone_4290201_3046118804185970369_26934_623/2023-02-25_17-21-20_UTC_8.jpg,Blessed 🥲,623,"['Jacket', 'Outerwear', 'Headgear', 'Winter', 'Recreation', 'Snow', 'Goggles', 'Glove', 'Backpack', 'Freezing']"
grantcardone_4290201_3047816546774496610_3696_291,instagram_dataset/Data/grantcardone_4290201_3047816546774496610_3696_291/2023-02-28_01-34-26_UTC.jpg,"Haters hate … the rest of us create!
.
.
@residentdigital",291,"['Advertising', 'Facial expression', 'Smile', 'Logo', 'Poster', 'Graphic design']"
grantcardone_4290201_3048949842810498363_5069_369,instagram_dataset/Data/grantcardone_4290201_3048949842810498363_5069_369/2023-03-01_15-06-06_UTC_3.jpg,"Sitting around and waiting for things to just
happen to you is not effective.

If you want to be great in life an accomplish all
your goals, you must let go of procrastination.

Procrastination will cost you money, doubt, & self
esteem because it fuels negativity.

Check out these 4 tips to help you out.

Go get it done. Now.
.
.
.
.
.
.
#procrastination #fastdecisions
#billionairemindset #success #successtips
#mindset #perfection",369,"['Text', 'Font', 'Screenshot']"
grantcardone_4290201_3049615239923090653_1928_304,instagram_dataset/Data/grantcardone_4290201_3049615239923090653_1928_304/2023-03-02_13-08-07_UTC.jpg,Thx guys !,304,"['Advertising', 'White-collar worker', 'Logo', 'Publication', 'Poster', 'Businessperson', 'Spokesperson']"
grantcardone_4290201_3050375269962102506_1752_489,instagram_dataset/Data/grantcardone_4290201_3050375269962102506_1752_489/2023-03-03_14-18-10_UTC.jpg,"Bring your business to the new 10X Corporate Centre in N Miami amazing place to GROW your company. .
.
225,000 Square feet Class A office bldg.
.
Home to
• 3000 sq foot New Classroom, 
• 10X Health HQ no (up 180%)
• Cardone Ventures (Up 135%)
• Cardone Capital (Up 45%)

Surround your business with other  Winning business owners, it changes everything when your company is surrounded by other businesses who are winning. 
.
Text 1 (480) 225-8227 for availability",489,"['Commercial building', 'Headquarters', 'Palm trees', 'Advertising', 'High-rise building', 'Hotel', 'Corporate headquarters', 'Company', 'California palm']"
grantcardone_4290201_3050668714835216626_897_198,instagram_dataset/Data/grantcardone_4290201_3050668714835216626_897_198/2023-03-04_00-01-11_UTC.jpg,"Serious about real estate?
Text me 👈👈👈",198,"['High-rise building', 'Condominium', 'Advertising', 'Skyscraper', 'Palm trees', 'Hotel']"
grantcardone_4290201_3051198626792987398_1324_251,instagram_dataset/Data/grantcardone_4290201_3051198626792987398_1324_251/2023-03-04_17-34-02_UTC.jpg,"Celebrating Women.  The future of civilization is in the hands of women.
.
70% of all women’s assets are sitting in cash with no chance to grow.
.
Ladies come learn the real estate game with me this month. 
.
I’ll show you how to use real estate to out perform the stock market by 2X & get passive income. 

Text the number on the graphic to get to 100% credit at my store.",251,"['Advertising', 'Smile', 'Happiness', 'Dress', 'Poster', 'Logo', 'Makeover']"
grantcardone_4290201_3052591458363940730_3029_225,instagram_dataset/Data/grantcardone_4290201_3052591458363940730_3029_225/2023-03-06_15-41-20_UTC_3.jpg,"3 ways to GET GREAT PEOPLE:
1) You find them, 
2) they find you
3) you develop them. 

Want to learn all three join my team next week in Scottsdale - text 480-771-3153

Need to develop more top employees in your company? Follow these 3 tips. 
.
.
.
#wealth #employee #tips #success #thinkbig #entrepreneur",225,['Font']
grantcardone_4290201_3053605014098509820_19152_569,instagram_dataset/Data/grantcardone_4290201_3053605014098509820_19152_569/2023-03-08_01-15-07_UTC.jpg,"Excited to share the news that I hit 1 million followers on Twitter... 

People have a lot of negative things to say about me but I don't mind because at least they're watching. I appreciate everyone who supports me and shows me love, and to the haters... I appreciate you too. 💪",569,"['Sunglasses', 'White-collar worker', 'Goggles', 'Happiness', 'Advertising', 'Businessperson']"
grantcardone_4290201_3053953779049279437_49836_1096,instagram_dataset/Data/grantcardone_4290201_3053953779049279437_49836_1096/2023-03-08_12-48-05_UTC.jpg,"Happy #InternationalWomensDay 
To the one responsible for me being here on this planet. 

My mother,
Thank you for not allowing the messed up, rock-bottom, drugged-up version of me into your life. 

The moment you decided that you would no longer tolerate me near,  if I continued the path I was on, a defining moment in my life. 

I expect you'd be proud of the man I am today- you saw more in me than I saw in myself.  You're are the reason I made the pivot 

Hope you're watching from above and smiling down on me.  Every time I think of you, almost daily, I am reminded of how strong & resilient women are, how influential you are all are to the future of the world.  Thanks for being a great woman in my life.",1096,"['Smile', 'Skin', 'Happiness', 'Facial expression', 'Tooth', 'Fun', 'Wrinkle', 'Pleased', 'Nail', 'Laughter']"
grantcardone_4290201_3054173099884164978_1037_108,instagram_dataset/Data/grantcardone_4290201_3054173099884164978_1037_108/2023-03-08_20-03-47_UTC.jpg,"We have 20 scholarships available for
 “At Risk” kids ….
.
We reached 500,000 kids already but need to do more.  Help us help them!  We have the solutions & we have the funding.  Reach out to Marco if you have kids who need help. 👇👇👇👇",108,"['Font', 'Advertising', 'Publication', 'Photo caption']"
grantcardone_4290201_3054233402877574484_1542_199,instagram_dataset/Data/grantcardone_4290201_3054233402877574484_1542_199/2023-03-08_22-03-35_UTC.jpg,"Just some of the GREAT women who work with me. 
I wouldn’t be me without YOU guys.  Thanks for everything ladies@- you are the best ! GC",199,"['Leisure', 'Advertising', 'Palm trees']"
grantcardone_4290201_3057638016273099833_6919_320,instagram_dataset/Data/grantcardone_4290201_3057638016273099833_6919_320/2023-03-13_14-47-57_UTC.jpg,"Want more money?? 🤑🤑 Then it’s time to start taking risks, getting out of your comfort zone and building up the courage you need to be successful. 

Without courage, you won’t ever have money. 

And without money, you can’t have choices in your life. 

Hit the link in my bio if you’re brave enough to learn the biggest investing hack of all time. 

.
.
.
.
.
#wealth #investing #courage #realestate #money #moneymindset #billionairemindset #thinkbig",320,"['Facial expression', 'Happiness', 'Smile', 'Facial hair', 'Advertising', 'Beard', 'Poster', 'Photo caption', 'Album cover', 'Moustache']"
grantcardone_4290201_3059451086290859425_4423_484,instagram_dataset/Data/grantcardone_4290201_3059451086290859425_4423_484/2023-03-16_02-50-12_UTC_7.jpg,"Another record distribution month at Cardone Capital.
.
Tomorrow night our investors are invited to a live zoom Q&A with me regarding the affect of Banks@on Real Estate.",484,"['White', 'Text', 'Font', 'Screenshot']"
grantcardone_4290201_3060576555268778488_35466_590,instagram_dataset/Data/grantcardone_4290201_3060576555268778488_35466_590/2023-03-17_16-06-18_UTC.jpg,"I don’t consider myself lucky. I consider luck a byproduct of all the massive action I’ve taken in every single area of my life.

Especially in my marriage.

If I didn’t have persistence I wouldn’t be married to the woman of my dreams.

I’ve said it many times before, and so has she- she didn’t want anything to do with me when she first met me. She hated me.

Fast forward almost 2 decades and 2 kids later... we’re still standing strong.

Before I ever met Elena, I knew the type of wife I wanted but more importantly, I knew how committed I wanted to be to her. When I commit, I go all in. She was no exception. If anything, she was the rule.

I look back at the day when we got married, July 4, 2004, and I’m beyond grateful.

The reason for the legacy I’ll leave behind starts with my wife.

In life, you need a partner that will not only push you past your limits but will tell you the truth, no matter how harsh. You need a partner who aligns with your purpose and works at it with you every single day. We’re not perfect, but we know exactly what’s needed to make a marriage successful.

To celebrate our upcoming anniversary, we’re doing a Couples Retreat where you can join us with your partner and other 10X couples on April 15-16 in Los Cabos, Mexico.

Learn how to build the exact relationship you need to achieve your goals... together: grantcardone.com/retreat",590,"['Happiness', 'Ceremony', 'Event', 'Petal', 'Flower Arranging', 'Floristry', 'Formal wear', 'Marriage', 'Bridal Clothing', 'Smile']"
grantcardone_4290201_3061225907205738402_6377_675,instagram_dataset/Data/grantcardone_4290201_3061225907205738402_6377_675/2023-03-18_13-36-27_UTC.jpg,Jeremy Powell is the new Anthony Fauci,675,"['Chin', 'Forehead', 'Skin', 'Wrinkle', 'Neck', 'Eye', 'Collar', 'Ear', 'Formal wear', 'White-collar worker']"
grantcardone_4290201_3064366265909855172_17813_536,instagram_dataset/Data/grantcardone_4290201_3064366265909855172_17813_536/2023-03-22_21-35-47_UTC_7.jpg,"03/21/23. Amazing Surprise. Amazing birthday celebration. 

Once again, thank you all. 🙏",536,"['Smile', 'Happiness', 'Facial expression', 'Event', 'Tableware', 'Drinkware', 'Fun', 'Alcoholic drink', 'Barware', 'Party']"
grantcardone_4290201_3068828131699661064_16069_517,instagram_dataset/Data/grantcardone_4290201_3068828131699661064_16069_517/2023-03-29_01-20-43_UTC.jpg,"No AI. 
All real 😂",517,"['Sleeve', 'Hood', 'Winter', 'Overcoat', 'Parka', 'Fur', 'Model', 'Photo shoot', 'Fur clothing', 'Puffer']"
halfbakedharvest_5247243_2845618413453403197_59910_516,instagram_dataset/Data/halfbakedharvest_5247243_2845618413453403197_59910_516/2022-05-25_02-02-51_UTC.jpg,"Crispy BBQ Salmon Tacos with Avocado Mango Salsa and Jalapeño Cream. I love a taco, but there is something extra special about these. the fish is spicy and delicious, the mango-avocado salsa completes them, but the jalapeño cream and hard taco shells are the game changers. beyond good. recipe in profile.",516,"['Food', 'Ingredient', 'Taco', 'Tableware', 'Fast food', 'Vegetable', 'Finger food', 'Produce', 'Recipe', 'Korean taco']"
